data_czas,tura,faza,nacja,kategoria_akcji,jednostka_glowna,jednostki_wspierajace,zlozonsc_akcji,wymagana_koordynacja,typ_formacji,przewaga_terenu,oczekiwana_reakcja_wroga,wskazniki_sukcesu,czas_wykonania_ms,liczba_mikro_decyzji,wspolpraca_jednostek,innowacja_taktyczna,ograniczenie_ryzyka,plan_awaryjny_gotowy
2025-09-17 21:55:14,,,Polska,resupply_detailed,TL_Kompania__2_Batalion_Pancerny,N/A,N/A,N/A,N/A,N/A,N/A,phase1 LOW_FUEL | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=14 | AFTER: fuel=2 combat=14,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:14,,,Polska,resupply_detailed,P_Batalion__2_Batalion_Strzelc_w_20250913214005,N/A,N/A,N/A,N/A,N/A,N/A,phase1 LOW_FUEL | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=14 | AFTER: fuel=2 combat=14,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:14,,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY LOW_FUEL | TOTAL_PE_SPENT: 5 | UNITS_RESUPPLIED: 5/5 | BUDGET_ALLOCATED: 5 | PE_REMAINING: 2,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:14,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:14,,,Polska,second_move,Z_Pluton__2_Batalion_Wsparcia,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after LOW_FUEL,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:14,,,Polska,second_move,Z_Pluton__2_Oddzia_Rozpoznawczy,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after LOW_FUEL,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:14,,,Polska,second_move,Z_Batalion__2_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after LOW_FUEL,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:14,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:14,,,Polska,second_move,TL_Kompania__2_Batalion_Pancerny,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after LOW_FUEL,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:14,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:14,,,Polska,second_move,P_Batalion__2_Batalion_Strzelc_w_20250913214005,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after LOW_FUEL,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:14,,,Polska,turn_summary,TURN_END,N/A,N/A,N/A,N/A,N/A,N/A,"Turn completed: 0/7 units moved, 5 groups (advanced)",,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:14,,,Polska,turn_begin,TURN_START,N/A,N/A,N/A,N/A,N/A,N/A,AI Commander turn started for player 3,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:14,,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 14 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 14 | BUDGET_AVAILABLE: 68 | UNITS_REQUIRING_HELP: 6,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:14,,,Polska,resupply_detailed,P_Kompania__3_Batalion_Strzelc_w,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=2 combat=0 total=2 | BEFORE: fuel=0 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:14,,,Polska,resupply_detailed,P_Pluton__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=2 combat=0 total=2 | BEFORE: fuel=0 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:14,,,Polska,resupply_detailed,P_Batalion__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=2 combat=0 total=2 | BEFORE: fuel=0 combat=14 | AFTER: fuel=2 combat=14,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:14,,,Polska,resupply_detailed,Z_Kompania__3_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=3 combat=0 total=3 | BEFORE: fuel=0 combat=6 | AFTER: fuel=3 combat=6,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:14,,,Polska,resupply_detailed,P_Pluton__3_Kompania_Grenadier_w,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=2 combat=0 total=2 | BEFORE: fuel=0 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:14,,,Polska,resupply_detailed,K_Pluton__3_Oddzia_Jazdy,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=6 | AFTER: fuel=3 combat=6,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:14,,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY PRE_RAID_OPTIMIZATION | TOTAL_PE_SPENT: 12 | UNITS_RESUPPLIED: 6/6 | BUDGET_ALLOCATED: 68 | PE_REMAINING: 64,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:14,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:14,,,Polska,second_move,P_Kompania__3_Batalion_Strzelc_w,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:14,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,1,N/A,29,22.5,N/A,False,N/A
2025-09-17 21:55:15,,,Polska,second_move,P_Pluton__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,1,N/A,29,30.0,N/A,False,N/A
2025-09-17 21:55:15,,,Polska,second_move,P_Batalion__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:15,,,Polska,second_move,Z_Kompania__3_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:15,,,Polska,second_move,P_Pluton__3_Kompania_Grenadier_w,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:15,,,Polska,second_move,K_Pluton__3_Oddzia_Jazdy,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 8 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 8 | BUDGET_AVAILABLE: 51 | UNITS_REQUIRING_HELP: 6,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,,,Polska,resupply_detailed,P_Kompania__3_Batalion_Strzelc_w,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,,,Polska,resupply_detailed,P_Pluton__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,,,Polska,resupply_detailed,P_Batalion__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=14 | AFTER: fuel=2 combat=14,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,,,Polska,resupply_detailed,Z_Kompania__3_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=6 | AFTER: fuel=3 combat=6,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,,,Polska,resupply_detailed,P_Pluton__3_Kompania_Grenadier_w,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,,,Polska,resupply_detailed,K_Pluton__3_Oddzia_Jazdy,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=6 | AFTER: fuel=3 combat=6,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY PRE_RAID_OPTIMIZATION | TOTAL_PE_SPENT: 6 | UNITS_RESUPPLIED: 6/6 | BUDGET_ALLOCATED: 51 | PE_REMAINING: 58,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:15,,,Polska,second_move,P_Kompania__3_Batalion_Strzelc_w,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,1,N/A,29,22.5,N/A,False,N/A
2025-09-17 21:55:15,,,Polska,second_move,P_Pluton__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:15,,,Polska,second_move,P_Batalion__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:15,,,Polska,second_move,Z_Kompania__3_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:15,,,Polska,second_move,P_Pluton__3_Kompania_Grenadier_w,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:15,,,Polska,second_move,K_Pluton__3_Oddzia_Jazdy,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 8 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 8 | BUDGET_AVAILABLE: 46 | UNITS_REQUIRING_HELP: 6,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,,,Polska,resupply_detailed,P_Kompania__3_Batalion_Strzelc_w,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=11 | AFTER: fuel=2 combat=11,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,,,Polska,resupply_detailed,P_Pluton__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,,,Polska,resupply_detailed,P_Batalion__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=14 | AFTER: fuel=2 combat=14,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,,,Polska,resupply_detailed,Z_Kompania__3_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=6 | AFTER: fuel=3 combat=6,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,,,Polska,resupply_detailed,P_Pluton__3_Kompania_Grenadier_w,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=1 combat=8 | AFTER: fuel=2 combat=8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,,,Polska,resupply_detailed,K_Pluton__3_Oddzia_Jazdy,N/A,N/A,N/A,N/A,N/A,N/A,phase1 PRE_RAID_OPTIMIZATION | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=6 | AFTER: fuel=3 combat=6,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY PRE_RAID_OPTIMIZATION | TOTAL_PE_SPENT: 6 | UNITS_RESUPPLIED: 6/6 | BUDGET_ALLOCATED: 46 | PE_REMAINING: 52,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:15,,,Polska,second_move,P_Kompania__3_Batalion_Strzelc_w,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,1,N/A,29,22.5,N/A,False,N/A
2025-09-17 21:55:15,,,Polska,second_move,P_Pluton__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:15,,,Polska,second_move,P_Batalion__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:15,,,Polska,second_move,Z_Kompania__3_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:15,,,Polska,second_move,P_Pluton__3_Kompania_Grenadier_w,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:15,,,Polska,second_move,K_Pluton__3_Oddzia_Jazdy,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS PRE_RAID_OPTIMIZATION | TOTAL_FUEL_NEEDED: 8 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 8 | BUDGET_AVAILABLE: 41 | UNITS_REQUIRING_HELP: 6,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY PRE_RAID_OPTIMIZATION | TOTAL_PE_SPENT: 0 | UNITS_RESUPPLIED: 0/6 | BUDGET_ALLOCATED: 41 | PE_REMAINING: 52,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:15,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:16,,,Polska,second_move,P_Kompania__3_Batalion_Strzelc_w,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:16,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,1,N/A,29,22.5,N/A,False,N/A
2025-09-17 21:55:16,,,Polska,second_move,P_Pluton__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:16,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:16,,,Polska,second_move,P_Batalion__3_Pu_k_Piechoty,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:16,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:16,,,Polska,second_move,Z_Kompania__3_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:16,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:16,,,Polska,second_move,P_Pluton__3_Kompania_Grenadier_w,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:16,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:16,,,Polska,second_move,K_Pluton__3_Oddzia_Jazdy,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after PRE_RAID_OPTIMIZATION,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:16,,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS LOW_FUEL | TOTAL_FUEL_NEEDED: 14 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 14 | BUDGET_AVAILABLE: 46 | UNITS_REQUIRING_HELP: 6,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:16,,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY LOW_FUEL | TOTAL_PE_SPENT: 0 | UNITS_RESUPPLIED: 0/6 | BUDGET_ALLOCATED: 46 | PE_REMAINING: 52,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:16,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:16,,,Polska,second_move,Z_Kompania__3_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after LOW_FUEL,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:16,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:16,,,Polska,second_move,K_Pluton__3_Oddzia_Jazdy,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after LOW_FUEL,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:16,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:16,,,Polska,adaptive_autonomous,Z_Pluton__3_Batalion_Wsparcia,N/A,N/A,N/A,N/A,N/A,N/A,Advanced auto mode: group 1,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:16,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:16,,,Polska,adaptive_autonomous,Z_Pluton__3_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,Advanced auto mode: group 2,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:16,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:16,,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS LOW_FUEL | TOTAL_FUEL_NEEDED: 18 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 18 | BUDGET_AVAILABLE: 46 | UNITS_REQUIRING_HELP: 8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:16,,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY LOW_FUEL | TOTAL_PE_SPENT: 0 | UNITS_RESUPPLIED: 0/8 | BUDGET_ALLOCATED: 46 | PE_REMAINING: 52,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:16,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:16,,,Polska,second_move,Z_Pluton__3_Batalion_Wsparcia,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after LOW_FUEL,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:17,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:17,,,Polska,second_move,Z_Pluton__3_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after LOW_FUEL,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:17,,,Polska,resupply_analysis,RESUPPLY_NEEDS,N/A,N/A,N/A,N/A,N/A,N/A,NEEDS_ANALYSIS LOW_FUEL | TOTAL_FUEL_NEEDED: 20 | TOTAL_COMBAT_NEEDED: 0 | TOTAL_PE_NEEDED: 20 | BUDGET_AVAILABLE: 46 | UNITS_REQUIRING_HELP: 8,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:17,,,Polska,resupply_detailed,Z_Pluton__3_Batalion_Wsparcia,N/A,N/A,N/A,N/A,N/A,N/A,phase1 LOW_FUEL | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=4 | AFTER: fuel=3 combat=4,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:17,,,Polska,resupply_detailed,Z_Pluton__3_Kompania_Zaopatrzeniowa,N/A,N/A,N/A,N/A,N/A,N/A,phase1 LOW_FUEL | PE_SPENT: fuel=1 combat=0 total=1 | BEFORE: fuel=2 combat=4 | AFTER: fuel=3 combat=4,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:17,,,Polska,resupply_summary,RESUPPLY_OPERATION,N/A,N/A,N/A,N/A,N/A,N/A,RESUPPLY_SUMMARY LOW_FUEL | TOTAL_PE_SPENT: 2 | UNITS_RESUPPLIED: 2/8 | BUDGET_ALLOCATED: 46 | PE_REMAINING: 50,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:17,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
2025-09-17 21:55:17,,,Polska,second_move,Z_Pluton__3_Batalion_Wsparcia,N/A,N/A,N/A,N/A,N/A,N/A,second_chance after LOW_FUEL,,N/A,N/A,N/A,N/A,N/A
2025-09-17 21:55:17,N/A,target_selection,Polska,target_analysis,N/A,N/A,29,N/A,N/A,N/A,N/A,999,N/A,29,-1,N/A,False,N/A
